 T|X         0 |        0.1 |        0.2 |        0.3 |        0.4 |        0.5 |        0.6 |        0.7 |        0.8 |        0.9 |          1 | 
 90 |          1 |    1.08995 |    1.21266 |    1.40365 |    1.67775 |    2.07884 |    2.61386 |    3.32826 |    4.22669 |    5.34721 |        6.7 | 
 91 |          1 |    1.09041 |    1.21876 |    1.40499 |     1.6886 |    2.08066 |     2.6258 |    3.32988 |    4.23481 |    5.34788 |        6.7 | 
 92 |          1 |    1.09331 |    1.21964 |    1.41335 |    1.69016 |    2.09203 |    2.62752 |       3.34 |    4.23598 |    5.35214 |        6.7 | 
 93 |          1 |    1.09373 |    1.22514 |    1.41455 |    1.69996 |    2.09367 |     2.6383 |    3.34145 |     4.2433 |    5.35275 |        6.7 | 
 94 |          1 |    1.09635 |    1.22593 |     1.4221 |    1.70137 |    2.10393 |    2.63985 |    3.35059 |    4.24436 |    5.35659 |        6.7 | 
 95 |          1 |    1.09673 |     1.2309 |    1.42319 |    1.71021 |    2.10541 |    2.64958 |     3.3519 |    4.25097 |    5.35714 |        6.7 | 
 96 |          1 |     1.0991 |    1.23162 |       1.43 |    1.71148 |    2.11467 |    2.65098 |    3.36014 |    4.25192 |     5.3606 |        6.7 | 
 97 |          1 |    1.09944 |     1.2361 |    1.43098 |    1.71946 |      2.116 |    2.65975 |    3.36133 |    4.25789 |     5.3611 |        6.7 | 
 98 |          1 |    1.10157 |    1.23674 |    1.43713 |    1.72061 |    2.12436 |    2.66102 |    3.36877 |    4.25874 |    5.36423 |        6.7 | 
 99 |          1 |    1.10188 |    1.24079 |    1.43801 |    1.72781 |    2.12557 |    2.66894 |    3.36984 |    4.26413 |    5.36468 |        6.7 | 
100 |          1 |     1.1038 |    1.24137 |    1.44356 |    1.72885 |    2.13311 |    2.67008 |    3.37655 |     4.2649 |     5.3675 |        6.7 | 
101 |          1 |    1.10408 |    1.24502 |    1.44436 |    1.73535 |     2.1342 |    2.67722 |    3.37752 |    4.26976 |     5.3679 |        6.7 | 
102 |          1 |    1.10582 |    1.24555 |    1.44937 |    1.73628 |      2.141 |    2.67825 |    3.38358 |    4.27046 |    5.37045 |        6.7 | 
103 |          1 |    1.10607 |    1.24884 |    1.45009 |    1.74215 |    2.14198 |     2.6847 |    3.38445 |    4.27485 |    5.37081 |        6.7 | 
104 |          1 |    1.10764 |    1.24932 |    1.45461 |    1.74299 |    2.14813 |    2.68563 |    3.38992 |    4.27548 |    5.37311 |        6.7 | 
105 |          1 |    1.10787 |    1.25229 |    1.45526 |    1.74828 |    2.14901 |    2.69145 |     3.3907 |    4.27944 |    5.37344 |        6.7 | 
106 |          1 |    1.10928 |    1.25272 |    1.45933 |    1.74904 |    2.15455 |    2.69229 |    3.39564 |    4.28001 |    5.37551 |        6.7 | 
107 |          1 |    1.10948 |     1.2554 |    1.45992 |    1.75382 |    2.15535 |    2.69755 |    3.39635 |    4.28358 |    5.37581 |        6.7 | 
108 |          1 |    1.11076 |    1.25579 |     1.4636 |    1.75451 |    2.16036 |     2.6983 |     3.4008 |    4.28409 |    5.37768 |        6.7 | 
109 |          1 |    1.11095 |    1.25821 |    1.46413 |    1.75882 |    2.16108 |    2.70304 |    3.40144 |    4.28732 |    5.37795 |        6.7 | 
110 |          1 |     1.1121 |    1.25856 |    1.46745 |    1.75944 |    2.16559 |    2.70373 |    3.40546 |    4.28778 |    5.37964 |        6.7 | 
111 |          1 |    1.11227 |    1.26074 |    1.46793 |    1.76333 |    2.16624 |      2.708 |    3.40604 |    4.29069 |    5.37989 |        6.7 | 
112 |          1 |    1.11331 |    1.26106 |    1.47093 |    1.76389 |    2.17032 |    2.70862 |    3.40966 |    4.29111 |    5.38141 |        6.7 | 
113 |          1 |    1.11346 |    1.26303 |    1.47136 |     1.7674 |     2.1709 |    2.71248 |    3.41019 |    4.29373 |    5.38163 |        6.7 | 
114 |          1 |     1.1144 |    1.26331 |    1.47406 |     1.7679 |    2.17458 |    2.71304 |    3.41346 |    4.29411 |      5.383 |        6.7 | 
115 |          1 |    1.11453 |    1.26509 |    1.47445 |    1.77107 |    2.17511 |    2.71652 |    3.41393 |    4.29648 |     5.3832 |        6.7 | 
116 |          1 |    1.11538 |    1.26535 |    1.47689 |    1.77153 |    2.17843 |    2.71702 |    3.41688 |    4.29682 |    5.38444 |        6.7 | 
117 |          1 |     1.1155 |    1.26696 |    1.47724 |    1.77439 |    2.17891 |    2.72017 |    3.41731 |    4.29896 |    5.38462 |        6.7 | 
118 |          1 |    1.11626 |    1.26719 |    1.47945 |     1.7748 |     2.1819 |    2.72062 |    3.41997 |    4.29927 |    5.38574 |        6.7 | 
119 |          1 |    1.11638 |    1.26864 |    1.47976 |    1.77738 |    2.18233 |    2.72346 |    3.42036 |     4.3012 |     5.3859 |        6.7 | 
120 |          1 |    1.11707 |    1.26885 |    1.48175 |    1.77775 |    2.18504 |    2.72387 |    3.42276 |    4.30147 |    5.38691 |        6.7 | 
121 |          1 |    1.11716 |    1.27015 |    1.48204 |    1.78008 |    2.18543 |    2.72643 |    3.42311 |    4.30321 |    5.38706 |        6.7 | 
122 |          1 |    1.11779 |    1.27034 |    1.48383 |    1.78041 |    2.18786 |     2.7268 |    3.42528 |    4.30347 |    5.38797 |        6.7 | 
123 |          1 |    1.11788 |    1.27152 |    1.48409 |    1.78251 |    2.18822 |    2.72911 |    3.42559 |    4.30504 |     5.3881 |        6.7 | 
124 |          1 |    1.11844 |    1.27169 |    1.48571 |    1.78282 |    2.19042 |    2.72944 |    3.42755 |    4.30526 |    5.38892 |        6.7 | 
125 |          1 |    1.11852 |    1.27276 |    1.48594 |    1.78471 |    2.19073 |    2.73153 |    3.42783 |    4.30668 |    5.38904 |        6.7 | 
126 |          1 |    1.11903 |    1.27291 |     1.4874 |    1.78499 |    2.19272 |    2.73183 |     3.4296 |    4.30689 |    5.38979 |        6.7 | 
127 |          1 |     1.1191 |    1.27387 |    1.48761 |     1.7867 |    2.19301 |    2.73371 |    3.42986 |    4.30817 |    5.38989 |        6.7 | 
128 |          1 |    1.11956 |    1.27401 |    1.48893 |    1.78694 |     2.1948 |    2.73398 |    3.43145 |    4.30835 |    5.39056 |        6.7 | 
129 |          1 |    1.11962 |    1.27488 |    1.48912 |    1.78849 |    2.19506 |    2.73568 |    3.43168 |     4.3095 |    5.39066 |        6.7 | 
130 |          1 |    1.12004 |      1.275 |    1.49031 |    1.78871 |    2.19668 |    2.73593 |    3.43312 |    4.30967 |    5.39126 |        6.7 | 
131 |          1 |     1.1201 |    1.27579 |    1.49048 |     1.7901 |    2.19691 |    2.73746 |    3.43333 |    4.31071 |    5.39135 |        6.7 | 
132 |          1 |    1.12047 |     1.2759 |    1.49156 |     1.7903 |    2.19837 |    2.73768 |    3.43463 |    4.31086 |     5.3919 |        6.7 | 
133 |          1 |    1.12052 |    1.27661 |    1.49171 |    1.79156 |    2.19858 |    2.73906 |    3.43481 |     4.3118 |    5.39198 |        6.7 | 
134 |          1 |    1.12086 |    1.27671 |    1.49268 |    1.79174 |     2.1999 |    2.73926 |    3.43599 |    4.31194 |    5.39247 |        6.7 | 
135 |          1 |    1.12091 |    1.27735 |    1.49282 |    1.79288 |    2.20009 |    2.74051 |    3.43616 |    4.31279 |    5.39254 |        6.7 | 
136 |          1 |    1.12121 |    1.27744 |     1.4937 |    1.79304 |    2.20127 |    2.74069 |    3.43721 |    4.31291 |    5.39298 |        6.7 | 
137 |          1 |    1.12126 |    1.27801 |    1.49382 |    1.79407 |    2.20145 |    2.74182 |    3.43737 |    4.31368 |    5.39305 |        6.7 | 
138 |          1 |    1.12153 |     1.2781 |    1.49461 |    1.79421 |    2.20252 |    2.74198 |    3.43832 |    4.31379 |    5.39345 |        6.7 | 
139 |          1 |    1.12157 |    1.27862 |    1.49472 |    1.79514 |    2.20267 |      2.743 |    3.43846 |    4.31448 |    5.39351 |        6.7 | 
140 |          1 |    1.12182 |    1.27869 |    1.49544 |    1.79527 |    2.20364 |    2.74314 |    3.43932 |    4.31458 |    5.39387 |        6.7 | 
141 |          1 |    1.12185 |    1.27916 |    1.49554 |    1.79611 |    2.20378 |    2.74406 |    3.43944 |     4.3152 |    5.39392 |        6.7 | 
142 |          1 |    1.12208 |    1.27923 |    1.49618 |    1.79623 |    2.20466 |    2.74419 |    3.44022 |    4.31529 |    5.39425 |        6.7 | 
143 |          1 |    1.12211 |    1.27965 |    1.49627 |    1.79698 |    2.20478 |    2.74502 |    3.44033 |    4.31585 |     5.3943 |        6.7 | 
144 |          1 |    1.12231 |    1.27971 |    1.49685 |    1.79709 |    2.20557 |    2.74514 |    3.44104 |    4.31593 |    5.39459 |        6.7 | 
145 |          1 |    1.12234 |    1.28009 |    1.49694 |    1.79777 |    2.20568 |    2.74589 |    3.44114 |    4.31644 |    5.39463 |        6.7 | 
146 |          1 |    1.12252 |    1.28015 |    1.49746 |    1.79786 |     2.2064 |      2.746 |    3.44177 |    4.31652 |     5.3949 |        6.7 | 
147 |          1 |    1.12255 |    1.28049 |    1.49754 |    1.79848 |     2.2065 |    2.74667 |    3.44186 |    4.31697 |    5.39494 |        6.7 | 
148 |          1 |    1.12271 |    1.28054 |    1.49801 |    1.79857 |    2.20714 |    2.74677 |    3.44243 |    4.31704 |    5.39518 |        6.7 | 
149 |          1 |    1.12273 |    1.28085 |    1.49808 |    1.79912 |    2.20723 |    2.74738 |    3.44252 |    4.31745 |    5.39521 |        6.7 | 
150 |          1 |    1.12288 |     1.2809 |     1.4985 |     1.7992 |    2.20781 |    2.74746 |    3.44303 |    4.31751 |    5.39543 |        6.7 | 
151 |          1 |     1.1229 |    1.28118 |    1.49856 |     1.7997 |     2.2079 |    2.74801 |    3.44311 |    4.31789 |    5.39546 |        6.7 | 
152 |          1 |    1.12304 |    1.28122 |    1.49895 |    1.79977 |    2.20842 |    2.74809 |    3.44357 |    4.31794 |    5.39566 |        6.7 | 
153 |          1 |    1.12306 |    1.28147 |    1.49901 |    1.80022 |    2.20849 |    2.74859 |    3.44364 |    4.31828 |    5.39568 |        6.7 | 
154 |          1 |    1.12318 |    1.28151 |    1.49935 |    1.80029 |    2.20897 |    2.74866 |    3.44406 |    4.31833 |    5.39586 |        6.7 | 
155 |          1 |    1.12319 |    1.28174 |     1.4994 |    1.80069 |    2.20903 |    2.74911 |    3.44412 |    4.31863 |    5.39589 |        6.7 | 
156 |          1 |     1.1233 |    1.28177 |    1.49972 |    1.80075 |    2.20946 |    2.74917 |     3.4445 |    4.31867 |    5.39604 |        6.7 | 
157 |          1 |    1.12332 |    1.28198 |    1.49976 |    1.80112 |    2.20952 |    2.74957 |    3.44455 |    4.31895 |    5.39607 |        6.7 | 
158 |          1 |    1.12342 |    1.28201 |    1.50004 |    1.80117 |    2.20991 |    2.74963 |     3.4449 |    4.31899 |    5.39621 |        6.7 | 
159 |          1 |    1.12343 |    1.28219 |    1.50008 |     1.8015 |    2.20996 |       2.75 |    3.44495 |    4.31924 |    5.39623 |        6.7 | 
160 |          1 |    1.12352 |    1.28222 |    1.50034 |    1.80155 |    2.21031 |    2.75005 |    3.44525 |    4.31927 |    5.39636 |        6.7 | 
161 |          1 |    1.12353 |    1.28239 |    1.50038 |    1.80185 |    2.21036 |    2.75038 |     3.4453 |     4.3195 |    5.39638 |        6.7 | 
162 |          1 |    1.12361 |    1.28241 |    1.50061 |    1.80189 |    2.21067 |    2.75043 |    3.44558 |    4.31953 |     5.3965 |        6.7 | 
163 |          1 |    1.12362 |    1.28256 |    1.50064 |    1.80216 |    2.21072 |    2.75072 |    3.44562 |    4.31973 |    5.39651 |        6.7 | 
164 |          1 |     1.1237 |    1.28258 |    1.50085 |     1.8022 |      2.211 |    2.75076 |    3.44587 |    4.31976 |    5.39662 |        6.7 | 
165 |          1 |    1.12371 |    1.28272 |    1.50088 |    1.80244 |    2.21104 |    2.75103 |     3.4459 |    4.31994 |    5.39664 |        6.7 | 
166 |          1 |    1.12377 |    1.28274 |    1.50107 |    1.80248 |     2.2113 |    2.75107 |    3.44613 |    4.31997 |    5.39673 |        6.7 | 
167 |          1 |    1.12378 |    1.28286 |    1.50109 |     1.8027 |    2.21133 |    2.75131 |    3.44616 |    4.32013 |    5.39674 |        6.7 | 
168 |          1 |    1.12384 |    1.28288 |    1.50126 |    1.80273 |    2.21156 |    2.75135 |    3.44637 |    4.32016 |    5.39683 |        6.7 | 
169 |          1 |    1.12385 |    1.28299 |    1.50129 |    1.80293 |     2.2116 |    2.75157 |     3.4464 |     4.3203 |    5.39684 |        6.7 | 
170 |          1 |     1.1239 |    1.28301 |    1.50144 |    1.80296 |     2.2118 |     2.7516 |    3.44658 |    4.32032 |    5.39692 |        6.7 | 
171 |          1 |    1.12391 |    1.28311 |    1.50146 |    1.80314 |    2.21183 |    2.75179 |    3.44661 |    4.32046 |    5.39693 |        6.7 | 
172 |          1 |    1.12396 |    1.28312 |     1.5016 |    1.80316 |    2.21202 |    2.75182 |    3.44678 |    4.32048 |      5.397 |        6.7 | 
